match_id,season,match_date_utc,home_team,away_team,home_last5_wins,home_last5_draws,home_last5_losses,away_last5_wins,away_last5_draws,away_last5_losses,home_avg_goals,home_avg_goals_conceded,away_avg_goals,away_avg_goals_conceded,home_avg_goals_last5,home_avg_conceded_last5,away_avg_goals_last5,away_avg_conceded_last5,home_form_points,away_form_points,home_elo,away_elo,elo_diff,home_rank,away_rank,home_win_streak,home_draw_streak,home_loss_streak,home_unbeaten_streak,away_win_streak,away_draw_streak,away_loss_streak,away_unbeaten_streak,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,home_home_win_rate,home_home_avg_goals,away_away_win_rate,away_away_avg_goals,home_rest_days,away_rest_days,home_matches_played,away_matches_played,home_goal_diff,away_goal_diff,result
n1m55vvS,2002-2003,2002-12-01 21:30:00+00:00,U. A. Maracaibo,Mineros,1,2,2,0,1,4,1.1333,1.5333,1.0667,1.4667,1.2,2.2,1.0,2.2,5,1,1493.46,1440.4,53.05,6,9,1,0,0,2,0,1,0,1,0,0,1,1,0.2857,1.1429,0.1429,0.8571,7,7,15,15,-6,-6,D
zJLl709F,2002-2003,2002-12-01 21:30:00+00:00,Monagas,Estudiantes M.,3,1,1,1,2,2,1.4667,1.4,1.2857,1.3571,1.6,1.0,1.2,1.4,10,5,1511.53,1501.88,9.66,4,5,0,1,0,4,0,1,0,1,0,1,0,1,0.7143,1.7143,0.3333,1.5,7,7,15,14,1,-1,D
2TTyA2Pd,2002-2003,2002-12-04 21:30:00+00:00,Nacional Tachira,Estudiantes M.,3,0,2,1,3,1,1.0667,1.2667,1.2667,1.3333,1.8,1.4,1.2,1.2,9,6,1491.48,1506.76,-15.29,6,4,1,0,0,1,0,2,0,2,0,1,0,1,0.4286,1.2857,0.2857,1.4286,3,3,15,15,-3,-1,D
6HIsnaXk,2002-2003,2003-01-19 21:30:00+00:00,Mineros,Trujillanos,0,2,3,1,1,3,1.0,1.375,1.375,2.0,0.6,1.6,1.2,2.0,2,4,1447.03,1406.47,40.56,9,10,0,2,0,2,1,0,0,1,0,0,1,1,0.25,1.25,0.0,0.75,49,49,16,16,-6,-10,H
hAx7h1fM,2002-2003,2003-01-19 21:30:00+00:00,Carabobo,Monagas,4,0,1,3,2,0,1.1875,1.0,1.4375,1.375,1.4,1.0,1.6,0.6,12,11,1552.78,1506.65,46.14,3,5,0,0,1,0,0,2,0,5,0,1,0,1,0.625,1.75,0.25,1.25,49,49,16,16,3,1,H
ltOxmuIq,2002-2003,2003-01-19 21:30:00+00:00,Estudiantes M.,U. A. Maracaibo,0,4,1,1,2,2,1.1875,1.25,1.0625,1.4375,0.6,0.8,0.8,1.8,4,5,1510.59,1486.83,23.76,4,7,0,3,0,3,0,1,0,3,0,1,0,1,0.375,1.125,0.25,1.125,46,49,16,16,-1,-6,A
nXyBiL9S,2002-2003,2003-01-19 21:30:00+00:00,Caracas,Dep. Táchira,2,1,2,1,0,4,1.8125,1.0625,1.375,1.5,1.8,1.4,1.4,2.2,7,3,1562.34,1467.91,94.43,3,8,0,0,1,0,0,0,4,0,0,0,1,1,0.75,2.375,0.25,1.375,49,49,16,16,12,-2,D
p8HooJnd,2002-2003,2003-01-19 21:30:00+00:00,Nacional Tachira,Miranda,2,1,2,4,1,0,1.0,1.1875,1.6875,0.9375,1.2,1.0,1.8,0.0,7,13,1487.65,1571.75,-84.1,7,1,0,1,0,2,1,0,0,11,0,0,1,1,0.375,1.125,0.25,1.25,46,49,16,16,-3,12,A
EZLoe3A3,2002-2003,2003-01-22 21:30:00+00:00,Trujillanos,Estudiantes M.,1,1,3,0,3,2,1.2941,2.0588,1.1176,1.3529,1.2,2.2,0.2,1.0,4,3,1396.61,1489.12,-92.51,10,6,0,0,1,0,0,0,1,0,0,1,0,1,0.375,2.0,0.25,1.25,3,3,17,17,-13,-4,H
Kb7rdqec,2002-2003,2003-01-22 21:30:00+00:00,Dep. Táchira,Mineros,0,1,4,1,2,2,1.3529,1.4706,1.1176,1.2941,1.2,2.2,1.0,1.2,1,5,1476.03,1456.89,19.15,6,9,0,1,0,1,1,0,0,3,0,1,0,1,0.375,1.375,0.125,0.75,3,3,17,17,-2,-3,H
hQKkfNP9,2002-2003,2003-01-22 21:30:00+00:00,Monagas,Nacional Tachira,2,2,1,2,1,2,1.4118,1.4118,0.9412,1.2353,1.6,1.0,1.0,1.0,8,7,1497.0,1470.92,26.09,5,8,0,0,1,0,0,0,1,0,1,0,0,1,0.625,1.625,0.375,0.875,3,3,17,17,0,-5,H
t88vcPui,2002-2003,2003-01-22 21:30:00+00:00,Miranda,Caracas,4,1,0,2,1,2,1.7059,0.8824,1.7647,1.0588,1.8,0.0,1.6,1.2,13,7,1588.48,1554.21,34.27,1,3,2,0,0,12,0,1,0,1,0,0,1,1,0.625,2.125,0.375,1.25,3,3,17,17,14,12,A
zkAfgsuG,2002-2003,2003-01-22 21:30:00+00:00,U. A. Maracaibo,Carabobo,2,2,1,4,0,1,1.1765,1.3529,1.2353,1.0,1.4,1.6,1.4,1.0,8,12,1508.3,1562.42,-54.12,4,3,1,0,0,4,1,0,0,1,0,1,0,1,0.25,1.0,0.25,0.625,3,3,17,17,-3,4,D
67yOwIbc,2002-2003,2003-03-01 21:30:00+00:00,Estudiantes M.,Trujillanos,0,3,2,2,1,2,1.0556,1.3333,1.2778,1.9444,0.2,1.0,1.2,1.6,3,7,1473.46,1412.27,61.2,7,10,0,0,2,0,1,0,0,1,1,1,0,2,0.3333,1.0,0.0,0.6667,38,38,18,18,-5,-12,H
AJWOGfip,2002-2003,2003-03-02 21:30:00+00:00,Carabobo,Caracas,3,1,1,2,1,2,1.2222,1.0,1.8333,1.0,1.2,1.0,1.2,1.2,10,7,1564.52,1576.11,-11.58,3,1,0,1,0,2,1,0,0,2,1,1,0,2,0.6667,1.7778,0.4444,1.4444,39,39,18,18,4,15,D
MgzTFE6j,2002-2003,2003-03-02 21:30:00+00:00,Miranda,U. A. Maracaibo,3,1,1,2,3,0,1.6111,1.0,1.1667,1.3333,1.6,0.6,1.6,0.8,10,9,1566.59,1506.2,60.39,2,5,0,0,1,0,0,1,0,5,0,0,2,2,0.5556,1.8889,0.3333,1.3333,39,39,18,18,11,-3,D
SGxKvbqi,2002-2003,2003-03-02 21:30:00+00:00,Mineros,Monagas,1,2,2,2,2,1,1.0556,1.2778,1.4444,1.3333,0.8,1.0,1.4,0.8,5,8,1446.17,1507.44,-61.27,9,5,0,0,1,0,1,0,0,1,1,0,1,2,0.3333,1.4444,0.2222,1.2222,39,39,18,18,-4,2,A
IN8eYMMH,2002-2003,2003-03-09 21:30:00+00:00,Monagas,Estudiantes M.,2,2,1,1,2,2,1.4211,1.2632,1.2105,1.3158,1.2,0.8,1.0,1.2,8,5,1525.22,1482.53,42.68,4,7,2,0,0,2,1,0,0,1,0,1,1,2,0.6667,1.6667,0.2222,1.1111,7,8,19,19,3,-2,A
MeFnzqh5,2002-2003,2003-03-09 21:30:00+00:00,Caracas,Mineros,2,2,1,1,2,2,1.7368,0.9474,1.0,1.2632,1.0,0.8,0.8,0.6,8,5,1580.09,1428.39,151.7,1,9,0,1,0,3,0,0,2,0,2,0,0,2,0.6667,2.2222,0.1111,0.6667,7,7,19,19,15,-5,D
vX9iZ27B,2002-2003,2003-03-09 21:30:00+00:00,Trujillanos,Dep. Táchira,2,0,3,1,1,3,1.2632,2.0526,1.3333,1.3889,1.2,2.2,1.4,2.0,6,4,1403.2,1486.75,-83.55,10,7,0,0,1,0,1,0,0,2,1,1,0,2,0.4444,1.8889,0.2222,1.3333,8,46,19,18,-15,-1,D
vmhzyPxa,2002-2003,2003-03-09 21:30:00+00:00,Carabobo,Miranda,2,2,1,2,2,1,1.1579,0.9474,1.6316,1.0526,1.0,1.0,1.4,1.0,8,8,1560.54,1559.68,0.85,2,3,0,2,0,3,0,1,0,1,0,1,1,2,0.6,1.6,0.3333,1.3333,7,7,19,19,4,11,A
WMlSxo8n,2002-2003,2003-03-12 21:30:00+00:00,Mineros,Carabobo,1,2,2,1,2,2,0.95,1.2,1.1,0.95,0.6,0.4,0.6,1.2,5,5,1438.31,1540.02,-101.71,9,3,0,1,0,1,0,0,1,0,0,1,1,2,0.3,1.3,0.2222,0.6667,3,3,20,20,-5,3,H
lbaNwRht,2002-2003,2003-03-12 21:30:00+00:00,Estudiantes M.,Caracas,2,1,2,1,3,1,1.3,1.35,1.65,0.9,1.4,1.4,0.8,0.8,7,6,1504.76,1570.18,-65.42,5,2,2,0,0,2,0,2,0,4,1,0,1,2,0.4,1.3,0.4,1.3,3,3,20,20,-1,15,D
nkDer7pP,2002-2003,2003-03-12 21:30:00+00:00,Dep. Táchira,Monagas,1,2,2,2,1,2,1.3158,1.3684,1.45,1.35,1.6,1.8,1.4,1.2,5,7,1487.51,1502.99,-15.48,7,6,0,1,0,3,0,0,1,0,1,1,0,2,0.4444,1.3333,0.3,1.2,3,3,19,20,-1,2,H
pQhWy5Nh,2002-2003,2003-03-12 21:30:00+00:00,U. A. Maracaibo,Trujillanos,2,3,0,2,1,2,1.2105,1.3684,1.25,2.0,1.8,1.0,1.4,2.2,9,7,1513.1,1402.45,110.66,4,10,0,2,0,6,0,1,0,1,0,1,1,2,0.2222,1.0,0.0,0.7,10,3,19,20,-3,-15,D
4hIJKN7O,2002-2003,2003-03-15 21:30:00+00:00,Monagas,U. A. Maracaibo,2,0,3,1,4,0,1.381,1.381,1.15,1.3,1.2,1.4,1.2,0.6,6,7,1490.81,1504.44,-13.63,7,4,0,0,2,0,0,3,0,7,1,1,0,2,0.6,1.7,0.3,1.4,3,3,21,20,0,-3,A
Q1JFL3hI,2002-2003,2003-03-16 21:30:00+00:00,Mineros,Miranda,2,1,2,3,1,1,1.1429,1.2857,1.6,1.0,1.6,1.0,1.6,1.0,7,10,1454.39,1580.2,-125.82,9,1,1,0,0,2,1,0,0,2,1,1,0,2,0.3636,1.6364,0.4,1.3,4,7,21,20,-3,12,D
UZP6NPN5,2002-2003,2003-03-16 21:30:00+00:00,Carabobo,Estudiantes M.,1,2,2,2,1,2,1.1905,1.1429,1.2381,1.2857,1.2,1.6,1.4,1.4,5,7,1523.94,1503.17,20.77,4,5,0,0,2,0,0,1,0,3,1,0,1,2,0.5455,1.4545,0.3,1.3,4,4,21,21,1,-1,D
rwUAMqwC,2002-2003,2003-03-16 21:30:00+00:00,Caracas,Dep. Táchira,1,4,0,2,2,1,1.5714,0.8571,1.35,1.3,0.8,0.2,1.6,1.2,7,8,1571.77,1499.69,72.07,2,6,0,3,0,5,1,0,0,4,0,0,2,2,0.6,2.0,0.2,1.3,4,4,21,20,15,1,D
dxAsR7Ot,2002-2003,2003-03-19 21:30:00+00:00,Miranda,Trujillanos,2,2,1,1,2,2,1.5238,0.9524,1.1905,1.9048,1.0,1.0,0.6,1.6,8,5,1579.02,1411.11,167.91,1,10,0,1,0,3,0,2,0,2,2,0,0,2,0.5,1.9,0.0,0.6364,3,7,21,21,12,-15,D
h43jPogg,2002-2003,2003-03-19 21:30:00+00:00,Estudiantes M.,Mineros,2,2,1,1,2,2,1.1818,1.2273,1.0909,1.2273,1.4,0.8,1.0,1.0,8,5,1508.52,1455.57,52.94,5,9,0,2,0,4,0,1,0,3,1,0,1,2,0.3636,1.1818,0.1,0.6,3,3,22,22,-1,-3,H
zDQ2O58a,2002-2003,2003-03-19 21:30:00+00:00,U. A. Maracaibo,Caracas,2,3,0,1,4,0,1.1905,1.2381,1.5,0.8182,1.6,0.6,0.6,0.0,9,7,1524.34,1564.43,-40.1,3,2,1,0,0,8,0,4,0,6,0,1,1,2,0.2,0.9,0.3636,1.1818,4,3,21,22,-1,15,D
zT8oQRwm,2002-2003,2003-03-19 21:30:00+00:00,Dep. Táchira,Carabobo,2,3,0,0,3,2,1.2857,1.2381,1.1364,1.0909,1.0,0.4,0.8,1.4,9,3,1507.03,1518.59,-11.57,6,4,0,1,0,5,0,1,0,1,0,1,1,2,0.5,1.4,0.2,0.9,3,3,21,22,1,1,D
8b697R0J,2002-2003,2003-03-23 21:30:00+00:00,Estudiantes M.,Miranda,3,2,0,1,3,1,1.2609,1.2174,1.5,0.9545,2.0,0.8,0.8,1.2,11,6,1517.9,1568.66,-50.76,5,1,1,0,0,5,0,2,0,4,0,1,1,2,0.4167,1.3333,0.3636,1.1818,4,4,23,22,1,12,D
SMJBWT0J,2002-2003,2003-03-23 21:30:00+00:00,Mineros,Dep. Táchira,1,2,2,2,3,0,1.087,1.3043,1.2727,1.2273,1.2,1.4,1.0,0.4,5,9,1446.19,1503.04,-56.84,9,6,0,0,1,0,0,2,0,6,1,1,0,2,0.3333,1.5,0.1818,1.1818,4,4,23,22,-5,1,H
U77587oD,2002-2003,2003-03-23 21:30:00+00:00,Carabobo,U. A. Maracaibo,0,3,2,1,4,0,1.1304,1.087,1.1364,1.1818,0.8,1.4,1.0,0.6,3,7,1522.58,1521.61,0.97,3,4,0,2,0,2,0,1,0,9,1,0,1,2,0.5,1.3333,0.3636,1.4545,4,4,23,22,1,-1,A
vcNFVmGP,2002-2003,2003-03-23 21:30:00+00:00,Monagas,Trujillanos,2,0,3,1,3,1,1.3182,1.4091,1.1818,1.8636,1.0,1.4,0.8,1.2,6,6,1470.91,1421.47,49.44,7,10,0,0,3,0,0,3,0,3,2,0,0,2,0.5455,1.5455,0.0,0.6667,8,4,22,22,-2,-15,A
0Y219mW6,2002-2003,2003-04-05 20:30:00+00:00,U. A. Maracaibo,Mineros,2,3,0,2,2,1,1.1739,1.1739,1.1667,1.2917,1.2,0.6,1.8,1.4,9,8,1542.13,1460.22,81.91,3,8,1,0,0,10,1,0,0,1,0,0,2,2,0.1818,0.8182,0.0909,0.6364,12,12,23,24,0,-3,H
Ms4cATG0,2002-2003,2003-04-05 20:30:00+00:00,Dep. Táchira,Estudiantes M.,1,3,1,2,3,0,1.2609,1.3043,1.2917,1.25,1.0,1.0,1.6,1.0,6,9,1489.02,1515.64,-26.63,6,4,0,0,1,0,0,1,0,6,1,0,1,2,0.4545,1.3636,0.2727,1.1818,12,12,23,24,-1,1,D
McntCknl,2002-2003,2003-04-06 20:30:00+00:00,Miranda,Monagas,1,4,0,1,0,4,1.5217,1.0,1.3043,1.4348,1.2,1.0,0.8,1.8,7,3,1570.91,1448.42,122.48,1,9,0,3,0,5,0,0,4,0,1,1,0,2,0.4545,1.8182,0.2727,1.0909,13,13,23,23,12,-3,H
vJEhB91f,2002-2003,2003-04-06 20:30:00+00:00,Trujillanos,Caracas,1,3,1,0,5,0,1.2174,1.8261,1.4348,0.7826,1.0,1.4,0.0,0.0,6,5,1443.96,1567.16,-123.21,9,2,1,0,0,4,0,5,0,7,0,2,0,2,0.4,1.8,0.3333,1.0833,13,17,23,23,-14,15,H
6Pp9JXgE,2002-2003,2003-04-09 20:30:00+00:00,Carabobo,Trujillanos,0,2,3,2,3,0,1.125,1.125,1.2917,1.7917,1.0,1.8,1.4,0.8,2,9,1502.06,1461.02,41.03,5,7,0,0,1,0,2,0,0,5,1,1,0,2,0.4615,1.3077,0.0769,0.7692,16,3,24,24,0,-12,A
QR0AHBOQ,2002-2003,2003-04-09 20:30:00+00:00,Dep. Táchira,Miranda,1,3,1,2,3,0,1.2917,1.3333,1.625,1.0833,1.2,1.2,1.6,1.2,6,9,1485.69,1577.87,-92.18,5,1,0,1,0,1,1,0,0,6,0,1,1,2,0.4167,1.4167,0.3333,1.25,4,3,24,24,-1,13,H
SzmxDVWs,2002-2003,2003-04-09 20:30:00+00:00,Estudiantes M.,U. A. Maracaibo,1,4,0,3,2,0,1.32,1.28,1.1667,1.125,1.4,1.0,1.0,0.2,7,11,1518.97,1550.44,-31.47,4,2,0,2,0,7,2,0,0,11,0,2,0,2,0.3846,1.3846,0.4167,1.5,4,4,25,24,1,1,H
pGqDIi9K,2002-2003,2003-04-09 20:30:00+00:00,Caracas,Monagas,0,4,1,0,0,5,1.4167,0.875,1.375,1.5417,0.2,0.6,1.2,2.6,4,0,1550.1,1441.47,108.63,2,10,0,0,1,0,0,0,5,0,2,0,0,2,0.5455,1.8182,0.25,1.25,3,3,24,24,13,-4,H
Eot6cjXf,2002-2003,2003-04-13 20:30:00+00:00,Miranda,Caracas,1,3,1,1,3,1,1.56,1.08,1.44,0.84,1.4,1.4,0.6,0.6,6,6,1562.23,1557.5,4.73,1,2,0,0,1,0,1,0,0,1,0,1,1,2,0.5,2.0,0.3077,1.0769,4,4,25,25,12,15,H
hxuAdAn1,2002-2003,2003-04-13 20:30:00+00:00,Trujillanos,Mineros,3,2,0,2,1,2,1.32,1.76,1.12,1.28,1.6,0.8,1.8,1.6,11,7,1483.18,1451.91,31.28,6,9,3,0,0,6,0,0,1,0,0,1,1,2,0.4545,1.9091,0.0833,0.5833,4,8,25,25,-11,-4,H
l4YIflHD,2002-2003,2003-04-13 20:30:00+00:00,U. A. Maracaibo,Dep. Táchira,3,1,1,1,3,1,1.12,1.12,1.28,1.28,1.0,0.4,1.0,1.2,10,6,1537.56,1501.33,36.23,3,5,0,0,1,0,1,0,0,2,1,0,1,2,0.25,0.8333,0.1667,1.1667,4,4,25,25,0,0,D
z1UEeU17,2002-2003,2003-04-13 20:30:00+00:00,Monagas,Carabobo,0,0,5,0,2,3,1.32,1.56,1.12,1.16,0.8,2.4,1.2,2.0,0,2,1434.07,1479.9,-45.83,10,7,0,0,6,0,0,0,2,0,1,1,0,2,0.5,1.5,0.1818,0.9091,4,4,25,25,-6,-1,H
23EkaC2r,2002-2003,2003-04-20 20:30:00+00:00,Monagas,Mineros,1,0,4,1,1,3,1.3462,1.5385,1.1154,1.3077,1.2,2.2,1.0,1.4,3,4,1447.59,1441.68,5.91,9,10,1,0,0,1,0,0,2,0,1,1,1,3,0.5385,1.5385,0.0769,0.6154,7,7,26,26,-5,-5,H
byJJ4YvL,2002-2003,2003-04-20 20:30:00+00:00,Caracas,Carabobo,1,2,2,0,2,3,1.5,0.9615,1.1154,1.1923,1.2,1.4,0.8,1.4,5,2,1546.18,1466.37,79.81,2,7,0,0,1,0,0,0,3,0,1,1,1,3,0.5833,1.8333,0.1667,0.9167,7,7,26,26,14,-2,H
dMyN3hfR,2002-2003,2003-04-20 20:30:00+00:00,Trujillanos,Estudiantes M.,4,1,0,2,3,0,1.3462,1.7308,1.3077,1.2308,2.0,1.0,1.6,1.0,13,9,1493.41,1531.86,-38.45,6,3,4,0,0,7,1,0,0,8,1,2,0,3,0.5,1.9167,0.25,1.25,7,11,26,26,-10,2,H
pCy2bWHl,2002-2003,2003-04-20 20:30:00+00:00,U. A. Maracaibo,Miranda,2,2,1,2,2,1,1.0769,1.0769,1.6538,1.1538,0.6,0.4,2.2,2.0,8,8,1531.59,1573.54,-41.96,3,1,0,1,0,1,1,0,0,1,0,0,3,3,0.2308,0.7692,0.3077,1.1538,7,7,26,26,0,13,H
4EJF5EPE,2002-2003,2003-04-27 20:30:00+00:00,Mineros,Caracas,1,0,4,2,1,2,1.1481,1.3704,1.5185,0.9259,1.4,2.0,1.6,1.4,3,7,1430.41,1554.57,-124.16,10,2,0,0,3,0,1,0,0,1,0,2,1,3,0.3846,1.6154,0.2857,1.2143,7,7,27,27,-6,16,A
6cEGriI1,2002-2003,2003-04-27 20:30:00+00:00,Miranda,Carabobo,2,1,2,0,1,4,1.6667,1.2963,1.0741,1.2222,2.4,2.8,0.8,1.8,7,1,1560.19,1457.98,102.21,2,9,0,0,1,0,0,0,4,0,2,0,1,3,0.5385,2.1538,0.1538,0.8462,7,7,27,27,10,-4,H
QNKB6fA8,2002-2003,2003-04-27 20:30:00+00:00,Estudiantes M.,Monagas,2,2,1,2,0,3,1.2593,1.2222,1.4074,1.5556,1.6,1.2,1.8,2.2,8,6,1518.66,1458.86,59.8,4,8,0,0,1,0,2,0,0,2,2,0,1,3,0.4286,1.3571,0.2308,1.1538,7,7,27,27,1,-4,H
plDKsBX7,2002-2003,2003-04-27 20:30:00+00:00,Dep. Táchira,Trujillanos,1,3,1,5,0,0,1.2308,1.2308,1.3333,1.6667,1.0,1.2,2.0,0.8,6,15,1507.3,1506.61,0.69,5,6,0,1,0,3,5,0,0,8,1,1,1,3,0.4615,1.3846,0.1429,0.8571,14,7,26,27,0,-9,D
CzFCqX2e,2002-2003,2003-05-04 20:30:00+00:00,U. A. Maracaibo,Monagas,3,1,1,2,0,3,1.2222,1.1111,1.3929,1.6071,1.6,0.8,1.8,2.4,10,6,1544.94,1449.74,95.2,3,9,1,0,0,2,0,0,1,0,2,1,0,3,0.2857,1.0714,0.2143,1.1429,14,7,27,28,3,-6,D
G8L3ogYr,2002-2003,2003-05-04 20:30:00+00:00,Dep. Táchira,Caracas,1,3,1,3,0,2,1.2222,1.2222,1.5,0.8929,1.0,1.2,1.8,1.4,6,9,1502.79,1569.46,-66.67,6,1,0,2,0,4,2,0,0,2,0,0,3,3,0.4286,1.3571,0.3333,1.2,7,7,27,28,0,17,A
bXA8pDmk,2002-2003,2003-05-04 20:30:00+00:00,Estudiantes M.,Carabobo,2,2,1,0,0,5,1.3214,1.2143,1.0357,1.3214,1.6,1.2,0.6,2.4,8,0,1527.78,1450.37,77.41,4,9,1,0,0,1,0,0,5,0,0,1,2,3,0.4667,1.4667,0.1429,0.7857,7,7,28,28,3,-8,H
zRZR2L3G,2002-2003,2003-05-04 20:30:00+00:00,Miranda,Mineros,3,0,2,1,0,4,1.75,1.25,1.1071,1.3571,2.8,2.4,1.2,1.6,9,3,1567.81,1415.52,152.29,2,10,1,0,0,1,0,0,4,0,1,1,1,3,0.5714,2.2857,0.0714,0.7143,7,7,28,28,14,-7,H
6onF5NJc,2002-2003,2003-05-07 20:30:00+00:00,Caracas,U. A. Maracaibo,4,0,1,2,2,1,1.5517,0.8621,1.1786,1.0714,2.2,0.8,1.2,0.6,12,8,1586.99,1536.79,50.2,1,3,3,0,0,3,0,1,0,3,1,0,2,3,0.6154,1.8462,0.3846,1.3846,3,3,29,28,20,3,A
S0zO31lA,2002-2003,2003-05-07 20:30:00+00:00,Mineros,Estudiantes M.,0,0,5,3,1,1,1.069,1.4138,1.3793,1.1724,0.6,2.0,1.8,0.8,0,10,1409.45,1536.26,-126.8,10,4,0,0,5,0,2,0,0,2,0,2,1,3,0.3571,1.5,0.2308,1.1538,3,3,29,29,-10,6,H
hrrB634i,2002-2003,2003-05-07 20:30:00+00:00,Carabobo,Dep. Táchira,0,0,5,1,3,1,1.0,1.3793,1.1786,1.2857,0.4,2.6,0.8,1.2,0,6,1441.9,1485.26,-43.36,9,6,0,0,6,0,0,0,1,0,1,0,2,3,0.4286,1.2857,0.1538,1.0769,3,3,29,28,-11,-3,D
lAyK4sZ3,2002-2003,2003-05-07 20:30:00+00:00,Trujillanos,Miranda,4,1,0,3,0,2,1.3214,1.6429,1.7931,1.2069,1.8,0.8,2.6,1.8,13,9,1511.12,1573.88,-62.76,5,1,0,1,0,9,2,0,0,2,0,2,1,3,0.5385,1.8462,0.2857,1.2143,10,3,28,29,-9,17,D
Gxklmt4T,2002-2003,2003-05-11 20:30:00+00:00,Dep. Táchira,Mineros,1,3,1,1,0,4,1.1379,1.2414,1.1,1.4,0.4,0.8,1.0,2.0,6,3,1487.84,1426.68,61.16,6,10,0,1,0,1,1,0,0,1,1,2,0,3,0.4,1.2667,0.0667,0.6667,4,4,29,30,-3,-9,H
dWWGr0Cp,2002-2003,2003-05-11 20:30:00+00:00,Trujillanos,Monagas,3,2,0,2,1,2,1.2759,1.5862,1.3448,1.5517,1.2,0.6,1.2,1.6,11,7,1509.41,1457.89,51.52,5,8,0,2,0,10,0,1,0,1,1,2,0,3,0.5,1.7143,0.2,1.0667,4,7,29,29,-9,-6,A
xnjplMlN,2002-2003,2003-05-11 20:30:00+00:00,Miranda,Estudiantes M.,3,1,1,3,0,2,1.7333,1.1667,1.3667,1.2,2.6,1.6,1.6,0.8,10,9,1575.58,1519.02,56.56,1,4,0,1,0,3,0,0,1,0,1,0,2,3,0.6,2.3333,0.2143,1.1429,4,4,30,30,17,5,H
zNVKsKRj,2002-2003,2003-05-11 20:30:00+00:00,U. A. Maracaibo,Carabobo,2,2,1,0,1,4,1.2069,1.069,0.9667,1.3333,1.4,0.8,0.2,2.2,8,1,1559.3,1439.31,119.99,3,9,1,0,0,4,0,1,0,1,1,1,1,3,0.2667,1.0,0.1333,0.7333,4,4,29,30,4,-11,H
29esirKA,2002-2003,2003-05-14 20:30:00+00:00,Trujillanos,U. A. Maracaibo,2,2,1,3,2,0,1.2333,1.5667,1.2333,1.0333,0.8,0.6,1.8,0.6,8,11,1486.84,1566.34,-79.5,6,2,0,0,1,0,2,0,0,5,1,0,2,3,0.4667,1.6,0.4286,1.4286,3,3,30,30,-10,6,D
Kp6xhO44,2002-2003,2003-05-14 20:30:00+00:00,Caracas,Estudiantes M.,3,0,2,2,0,3,1.5333,0.9,1.3226,1.2903,2.0,1.2,1.4,1.6,9,6,1564.47,1509.78,54.69,3,4,0,0,1,0,0,0,2,0,0,1,2,3,0.5714,1.7857,0.2,1.0667,7,3,30,31,19,1,H
rPjtk2ZG,2002-2003,2003-05-14 20:30:00+00:00,Monagas,Dep. Táchira,3,1,1,1,3,1,1.3333,1.5,1.1667,1.2,1.4,1.2,0.6,0.8,10,6,1480.46,1496.91,-16.45,7,5,1,0,0,2,1,0,0,2,1,2,0,3,0.5714,1.6429,0.1429,1.0,3,3,30,30,-5,-1,H
tf7Yh4kb,2002-2003,2003-05-14 20:30:00+00:00,Carabobo,Mineros,0,1,4,1,0,4,0.9355,1.3548,1.0645,1.4194,0.0,2.2,0.8,2.0,1,3,1432.27,1417.62,14.66,9,10,0,0,1,0,0,0,1,0,1,1,1,3,0.4,1.2,0.0625,0.625,3,3,31,31,-13,-11,D
CK2Ugpzh,2002-2003,2003-05-18 20:30:00+00:00,Monagas,Miranda,3,1,1,3,1,1,1.3548,1.4516,1.8065,1.129,1.4,1.0,2.6,1.0,10,10,1492.68,1584.83,-92.14,5,1,2,0,0,3,1,0,0,4,1,2,0,3,0.6,1.6667,0.2667,1.1333,4,7,31,31,-3,21,D
S61ZVtro,2002-2003,2003-05-18 20:30:00+00:00,Estudiantes M.,Dep. Táchira,2,0,3,1,2,2,1.2812,1.3125,1.129,1.2258,1.4,1.8,0.6,1.2,6,5,1500.47,1484.69,15.78,4,7,0,0,3,0,0,0,1,0,0,1,2,3,0.5,1.5625,0.1333,0.9333,4,4,32,31,-1,-3,A
YT3QfQKo,2002-2003,2003-05-18 20:30:00+00:00,Mineros,U. A. Maracaibo,1,1,3,3,2,0,1.0312,1.375,1.1935,1.0,0.4,1.4,1.8,0.6,4,11,1422.71,1567.28,-144.57,10,3,0,1,0,1,0,1,0,6,0,1,2,3,0.4,1.5333,0.4,1.3333,4,4,32,31,-11,6,D
joA7zNZT,2002-2003,2003-05-18 20:30:00+00:00,Caracas,Trujillanos,4,0,1,1,3,1,1.5484,0.871,1.1935,1.5161,1.8,0.4,0.4,0.4,12,6,1573.78,1485.9,87.88,2,6,1,0,0,1,0,1,0,1,2,1,0,3,0.6,1.8,0.1333,0.8667,4,4,31,31,21,-10,D
82Ijv5z5,2002-2003,2003-05-21 20:30:00+00:00,Miranda,Dep. Táchira,3,2,0,2,1,2,1.7812,1.125,1.1562,1.2188,2.4,0.2,0.8,1.2,11,7,1585.19,1505.83,79.36,1,4,0,1,0,5,1,0,0,1,1,1,1,3,0.625,2.4375,0.1875,1.0,3,3,32,32,21,-2,H
IXBaxq5H,2002-2003,2003-05-21 20:30:00+00:00,Monagas,Caracas,2,2,1,3,1,1,1.3438,1.4375,1.5312,0.875,1.0,0.8,1.6,0.6,8,10,1492.32,1565.89,-73.57,6,2,0,1,0,4,0,1,0,2,0,3,0,3,0.5625,1.625,0.375,1.3125,3,3,32,32,-3,21,D
